Date,Heure Journée,P,M-E,M,M+E
1/28/2021,    18,0,0,0,0
1/28/2021,    19,0,0,0,0
1/28/2021,    20,0,0,0,0
1/28/2021,    21,0,0,0,0
1/28/2021,    22,0,0,0,0
1/28/2021,    23,0,0,0,0
1/29/2021,    0,0,0,0,0
1/29/2021,    1,0,0,0,0
1/29/2021,    2,0,0,0,0
1/29/2021,    3,0,0,0,0
1/29/2021,    4,0,0,0,0
1/29/2021,    5,0,0,0,0
1/29/2021,    6,0,0,0,0
1/29/2021,    7,0,0,0,0
1/29/2021,    8,754.83,301.932,754.83,1207.728
1/29/2021,    9,1380.99,552.396,1380.99,2209.584
1/29/2021,    10,1814.18,725.672,1814.18,2902.688
1/29/2021,    11,2074.47,829.788,2074.47,3319.152
1/29/2021,    12,2091.94,836.776,2091.94,3347.104
1/29/2021,    13,1839.57,735.828,1839.57,2943.312
1/29/2021,    14,1248.71,499.484,1248.71,1997.936
1/29/2021,    15,799.46,319.784,799.46,1279.136
1/29/2021,    16,21.97,8.788,21.97,35.152
1/29/2021,    17,0,0,0,0
1/29/2021,    18,0,0,0,0
1/29/2021,    19,0,0,0,0
1/29/2021,    20,0,0,0,0
1/29/2021,    21,0,0,0,0
1/29/2021,    22,0,0,0,0
1/29/2021,    23,0,0,0,0
1/30/2021,    0,0,0,0,0
1/30/2021,    1,0,0,0,0
1/30/2021,    2,0,0,0,0
1/30/2021,    3,0,0,0,0
1/30/2021,    4,0,0,0,0
1/30/2021,    5,0,0,0,0
1/30/2021,    6,0,0,0,0
1/30/2021,    7,0,0,0,0
1/30/2021,    8,30.83,12.332,30.83,49.328
1/30/2021,    9,45.32,18.128,45.32,72.512
1/30/2021,    10,140.54,56.216,140.54,224.864
1/30/2021,    11,104.88,41.952,104.88,167.808
1/30/2021,    12,739.07,295.628,739.07,1182.512
1/30/2021,    13,416.68,166.672,416.68,666.688
1/30/2021,    14,455.37,182.148,455.37,728.592
1/30/2021,    15,298.69,119.476,298.69,477.904
1/30/2021,    16,6.82,2.728,6.82,10.912
1/30/2021,    17,0,0,0,0
1/30/2021,    18,0,0,0,0
1/30/2021,    19,0,0,0,0
1/30/2021,    20,0,0,0,0
1/30/2021,    21,0,0,0,0
1/30/2021,    22,0,0,0,0
1/30/2021,    23,0,0,0,0
1/31/2021,    0,0,0,0,0
1/31/2021,    1,0,0,0,0
1/31/2021,    2,0,0,0,0
1/31/2021,    3,0,0,0,0
1/31/2021,    4,0,0,0,0
1/31/2021,    5,0,0,0,0
1/31/2021,    6,0,0,0,0
1/31/2021,    7,0,0,0,0
1/31/2021,    8,339.76,135.904,339.76,543.616
1/31/2021,    9,919.6,367.84,919.6,1471.36
1/31/2021,    10,1656.22,662.488,1656.22,2649.952
1/31/2021,    11,1072.34,428.936,1072.34,1715.744
1/31/2021,    12,520.01,208.004,520.01,832.016
1/31/2021,    13,423.83,169.532,423.83,678.128
1/31/2021,    14,1309.92,523.968,1309.92,2095.872
1/31/2021,    15,528.46,211.384,528.46,845.536
1/31/2021,    16,0,0,0,0
1/31/2021,    17,0,0,0,0
1/31/2021,    18,0,0,0,0
1/31/2021,    19,0,0,0,0
1/31/2021,    20,0,0,0,0
1/31/2021,    21,0,0,0,0
1/31/2021,    22,0,0,0,0
1/31/2021,    23,0,0,0,0
2/1/2021,    0,0,0,0,0
2/1/2021,    1,0,0,0,0
2/1/2021,    2,0,0,0,0
2/1/2021,    3,0,0,0,0
2/1/2021,    4,0,0,0,0
2/1/2021,    5,0,0,0,0
2/1/2021,    6,0,0,0,0
2/1/2021,    7,0,0,0,0
2/1/2021,    8,22.08,8.832,22.08,35.328
2/1/2021,    9,98.86,39.544,98.86,158.176
2/1/2021,    10,94.75,37.9,94.75,151.6
2/1/2021,    11,169.11,67.644,169.11,270.576
2/1/2021,    12,491.06,196.424,491.06,785.696
2/1/2021,    13,179.87,71.948,179.87,287.792
2/1/2021,    14,274.07,109.628,274.07,438.512
2/1/2021,    15,96.63,38.652,96.63,154.608
2/1/2021,    16,0,0,0,0
2/1/2021,    17,0,0,0,0
2/1/2021,    18,0,0,0,0
2/1/2021,    19,0,0,0,0
2/1/2021,    20,0,0,0,0
2/1/2021,    21,0,0,0,0
2/1/2021,    22,0,0,0,0
2/1/2021,    23,0,0,0,0
2/2/2021,    0,0,0,0,0
2/2/2021,    1,0,0,0,0
2/2/2021,    2,0,0,0,0
2/2/2021,    3,0,0,0,0
2/2/2021,    4,0,0,0,0
2/2/2021,    5,0,0,0,0
2/2/2021,    6,0,0,0,0
2/2/2021,    7,0,0,0,0
2/2/2021,    8,209.1,83.64,209.1,334.56
2/2/2021,    9,331.61,132.644,331.61,530.576
2/2/2021,    10,44.71,17.884,44.71,71.536
2/2/2021,    11,218.62,87.448,218.62,349.792
2/2/2021,    12,192.37,76.948,192.37,307.792
2/2/2021,    13,320.77,128.308,320.77,513.232
2/2/2021,    14,35.47,14.188,35.47,56.752
2/2/2021,    15,16.86,6.744,16.86,26.976
2/2/2021,    16,0,0,0,0
2/2/2021,    17,0,0,0,0
2/2/2021,    18,0,0,0,0
2/2/2021,    19,0,0,0,0
2/2/2021,    20,0,0,0,0
2/2/2021,    21,0,0,0,0
2/2/2021,    22,0,0,0,0
2/2/2021,    23,0,0,0,0
2/3/2021,    0,0,0,0,0
2/3/2021,    1,0,0,0,0
2/3/2021,    2,0,0,0,0
2/3/2021,    3,0,0,0,0
2/3/2021,    4,0,0,0,0
2/3/2021,    5,0,0,0,0
2/3/2021,    6,0,0,0,0
2/3/2021,    7,0,0,0,0
2/3/2021,    8,331.48,132.592,331.48,530.368
2/3/2021,    9,987.72,395.088,987.72,1580.352
2/3/2021,    10,1601.66,640.664,1601.66,2562.656
2/3/2021,    11,1913.56,765.424,1913.56,3061.696
2/3/2021,    12,2061.39,824.556,2061.39,3298.224
2/3/2021,    13,1920.99,768.396,1920.99,3073.584
2/3/2021,    14,1514.11,605.644,1514.11,2422.576
2/3/2021,    15,1062.16,424.864,1062.16,1699.456
2/3/2021,    16,376.19,150.476,376.19,601.904
2/3/2021,    17,0,0,0,0
2/3/2021,    18,0,0,0,0
2/3/2021,    19,0,0,0,0
2/3/2021,    20,0,0,0,0
2/3/2021,    21,0,0,0,0
2/3/2021,    22,0,0,0,0
2/3/2021,    23,0,0,0,0
2/4/2021,    0,0,0,0,0
2/4/2021,    1,0,0,0,0
2/4/2021,    2,0,0,0,0
2/4/2021,    3,0,0,0,0
2/4/2021,    4,0,0,0,0
2/4/2021,    5,0,0,0,0
2/4/2021,    6,0,0,0,0
2/4/2021,    7,0,0,0,0
2/4/2021,    8,29.75,11.9,29.75,47.6
2/4/2021,    9,346.49,138.596,346.49,554.384
2/4/2021,    10,295.38,118.152,295.38,472.608
2/4/2021,    11,380.05,152.02,380.05,608.08
2/4/2021,    12,258.14,103.256,258.14,413.024
2/4/2021,    13,500.19,200.076,500.19,800.304
2/4/2021,    14,615.76,246.304,615.76,985.216
2/4/2021,    15,483.91,193.564,483.91,774.256
2/4/2021,    16,144.57,57.828,144.57,231.312
2/4/2021,    17,0,0,0,0
2/4/2021,    18,0,0,0,0
2/4/2021,    19,0,0,0,0
2/4/2021,    20,0,0,0,0
2/4/2021,    21,0,0,0,0
2/4/2021,    22,0,0,0,0
2/4/2021,    23,0,0,0,0
2/5/2021,    0,0,0,0,0
2/5/2021,    1,0,0,0,0
2/5/2021,    2,0,0,0,0
2/5/2021,    3,0,0,0,0
2/5/2021,    4,0,0,0,0
2/5/2021,    5,0,0,0,0
2/5/2021,    6,0,0,0,0
2/5/2021,    7,0,0,0,0
2/5/2021,    8,183.35,73.34,183.35,293.36
2/5/2021,    9,80.65,32.26,80.65,129.04
2/5/2021,    10,798.55,319.42,798.55,1277.68
2/5/2021,    11,1359.77,543.908,1359.77,2175.632
2/5/2021,    12,1748.52,699.408,1748.52,2797.632
2/5/2021,    13,952.26,380.904,952.26,1523.616
2/5/2021,    14,460.29,184.116,460.29,736.464
2/5/2021,    15,674.52,269.808,674.52,1079.232
2/5/2021,    16,177.47,70.988,177.47,283.952
2/5/2021,    17,0,0,0,0
2/5/2021,    18,0,0,0,0
2/5/2021,    19,0,0,0,0
2/5/2021,    20,0,0,0,0
2/5/2021,    21,0,0,0,0
2/5/2021,    22,0,0,0,0
2/5/2021,    23,0,0,0,0
2/6/2021,    0,0,0,0,0
2/6/2021,    1,0,0,0,0
2/6/2021,    2,0,0,0,0
2/6/2021,    3,0,0,0,0
2/6/2021,    4,0,0,0,0
2/6/2021,    5,0,0,0,0
2/6/2021,    6,0,0,0,0
2/6/2021,    7,0,0,0,0
2/6/2021,    8,5.63,2.252,5.63,9.008
2/6/2021,    9,38.28,15.312,38.28,61.248
2/6/2021,    10,323.42,129.368,323.42,517.472
2/6/2021,    11,329.21,131.684,329.21,526.736
2/6/2021,    12,74.74,29.896,74.74,119.584
2/6/2021,    13,788.61,315.444,788.61,1261.776
2/6/2021,    14,84.24,33.696,84.24,134.784
2/6/2021,    15,276.19,110.476,276.19,441.904
2/6/2021,    16,160.14,64.056,160.14,256.224
2/6/2021,    17,0,0,0,0
2/6/2021,    18,0,0,0,0
2/6/2021,    19,0,0,0,0
2/6/2021,    20,0,0,0,0
2/6/2021,    21,0,0,0,0
2/6/2021,    22,0,0,0,0
2/6/2021,    23,0,0,0,0
2/7/2021,    0,0,0,0,0
2/7/2021,    1,0,0,0,0
2/7/2021,    2,0,0,0,0
2/7/2021,    3,0,0,0,0
2/7/2021,    4,0,0,0,0
2/7/2021,    5,0,0,0,0
2/7/2021,    6,0,0,0,0
2/7/2021,    7,0,0,0,0
2/7/2021,    8,894.49,357.796,894.49,1431.184
2/7/2021,    9,1066.22,426.488,1066.22,1705.952
2/7/2021,    10,1877.1,750.84,1877.1,3003.36
2/7/2021,    11,1213.85,485.54,1213.85,1942.16
2/7/2021,    12,2173.36,869.344,2173.36,3477.376
2/7/2021,    13,2042.95,817.18,2042.95,3268.72
2/7/2021,    14,428.74,171.496,428.74,685.984
2/7/2021,    15,526.86,210.744,526.86,842.976
2/7/2021,    16,279.26,111.704,279.26,446.816
2/7/2021,    17,0,0,0,0
2/7/2021,    18,0,0,0,0
2/7/2021,    19,0,0,0,0
2/7/2021,    20,0,0,0,0
2/7/2021,    21,0,0,0,0
2/7/2021,    22,0,0,0,0
2/7/2021,    23,0,0,0,0
2/8/2021,    0,0,0,0,0
2/8/2021,    1,0,0,0,0
2/8/2021,    2,0,0,0,0
2/8/2021,    3,0,0,0,0
2/8/2021,    4,0,0,0,0
2/8/2021,    5,0,0,0,0
2/8/2021,    6,0,0,0,0
2/8/2021,    7,0,0,0,0
2/8/2021,    8,295.76,118.304,295.76,473.216
2/8/2021,    9,382.56,153.024,382.56,612.096
2/8/2021,    10,1109.19,443.676,1109.19,1774.704
2/8/2021,    11,882.7,353.08,882.7,1412.32
2/8/2021,    12,937.13,374.852,937.13,1499.408
2/8/2021,    13,455.95,182.38,455.95,729.52
2/8/2021,    14,350.58,140.232,350.58,560.928
2/8/2021,    15,277.21,110.884,277.21,443.536
2/8/2021,    16,83.93,33.572,83.93,134.288
2/8/2021,    17,0,0,0,0
2/8/2021,    18,0,0,0,0
2/8/2021,    19,0,0,0,0
2/8/2021,    20,0,0,0,0
2/8/2021,    21,0,0,0,0
2/8/2021,    22,0,0,0,0
2/8/2021,    23,0,0,0,0
2/9/2021,    0,0,0,0,0
2/9/2021,    1,0,0,0,0
2/9/2021,    2,0,0,0,0
2/9/2021,    3,0,0,0,0
2/9/2021,    4,0,0,0,0
2/9/2021,    5,0,0,0,0
2/9/2021,    6,0,0,0,0
2/9/2021,    7,0,0,0,0
2/9/2021,    8,324.55,129.82,324.55,519.28
2/9/2021,    9,207.83,83.132,207.83,332.528
2/9/2021,    10,339.37,135.748,339.37,542.992
2/9/2021,    11,401.83,160.732,401.83,642.928
2/9/2021,    12,332.08,132.832,332.08,531.328
2/9/2021,    13,735.98,294.392,735.98,1177.568
2/9/2021,    14,363.08,145.232,363.08,580.928
2/9/2021,    15,86.17,34.468,86.17,137.872
2/9/2021,    16,41.43,16.572,41.43,66.288
2/9/2021,    17,0,0,0,0
2/9/2021,    18,0,0,0,0
2/9/2021,    19,0,0,0,0
2/9/2021,    20,0,0,0,0
2/9/2021,    21,0,0,0,0
2/9/2021,    22,0,0,0,0
2/9/2021,    23,0,0,0,0
2/10/2021,    0,0,0,0,0
2/10/2021,    1,0,0,0,0
2/10/2021,    2,0,0,0,0
2/10/2021,    3,0,0,0,0
2/10/2021,    4,0,0,0,0
2/10/2021,    5,0,0,0,0
2/10/2021,    6,0,0,0,0
2/10/2021,    7,0,0,0,0
2/10/2021,    8,250.08,100.032,250.08,400.128
2/10/2021,    9,508.28,203.312,508.28,813.248
2/10/2021,    10,780.86,312.344,780.86,1249.376
2/10/2021,    11,1068.53,427.412,1068.53,1709.648
2/10/2021,    12,721.85,288.74,721.85,1154.96
2/10/2021,    13,542.31,216.924,542.31,867.696
2/10/2021,    14,395.89,158.356,395.89,633.424
2/10/2021,    15,172.75,69.1,172.75,276.4
2/10/2021,    16,78.88,31.552,78.88,126.208
2/10/2021,    17,0,0,0,0
2/10/2021,    18,0,0,0,0
2/10/2021,    19,0,0,0,0
2/10/2021,    20,0,0,0,0
2/10/2021,    21,0,0,0,0
2/10/2021,    22,0,0,0,0
2/10/2021,    23,0,0,0,0
2/11/2021,    0,0,0,0,0
2/11/2021,    1,0,0,0,0
2/11/2021,    2,0,0,0,0
2/11/2021,    3,0,0,0,0
2/11/2021,    4,0,0,0,0
2/11/2021,    5,0,0,0,0
2/11/2021,    6,0,0,0,0
2/11/2021,    7,0,0,0,0
2/11/2021,    8,98.15,39.26,98.15,157.04
2/11/2021,    9,159.97,63.988,159.97,255.952
2/11/2021,    10,246.8,98.72,246.8,394.88
2/11/2021,    11,485.32,194.128,485.32,776.512
2/11/2021,    12,690.08,276.032,690.08,1104.128
2/11/2021,    13,389.93,155.972,389.93,623.888
2/11/2021,    14,374.61,149.844,374.61,599.376
2/11/2021,    15,159.25,63.7,159.25,254.8
2/11/2021,    16,78.36,31.344,78.36,125.376
2/11/2021,    17,0,0,0,0
2/11/2021,    18,0,0,0,0
2/11/2021,    19,0,0,0,0
2/11/2021,    20,0,0,0,0
2/11/2021,    21,0,0,0,0
2/11/2021,    22,0,0,0,0
2/11/2021,    23,0,0,0,0
2/12/2021,    0,0,0,0,0
2/12/2021,    1,0,0,0,0
2/12/2021,    2,0,0,0,0
2/12/2021,    3,0,0,0,0
2/12/2021,    4,0,0,0,0
2/12/2021,    5,0,0,0,0
2/12/2021,    6,0,0,0,0
2/12/2021,    7,0,0,0,0
2/12/2021,    8,49.07,19.628,49.07,78.512
2/12/2021,    9,209.01,83.604,209.01,334.416
2/12/2021,    10,206.12,82.448,206.12,329.792
2/12/2021,    11,197.01,78.804,197.01,315.216
2/12/2021,    12,192.62,77.048,192.62,308.192
2/12/2021,    13,70.46,28.184,70.46,112.736
2/12/2021,    14,110.46,44.184,110.46,176.736
2/12/2021,    15,411.82,164.728,411.82,658.912
2/12/2021,    16,216.08,86.432,216.08,345.728
2/12/2021,    17,0,0,0,0
2/12/2021,    18,0,0,0,0
2/12/2021,    19,0,0,0,0
2/12/2021,    20,0,0,0,0
2/12/2021,    21,0,0,0,0
2/12/2021,    22,0,0,0,0
2/12/2021,    23,0,0,0,0
2/13/2021,    0,0,0,0,0
2/13/2021,    1,0,0,0,0
2/13/2021,    2,0,0,0,0
2/13/2021,    3,0,0,0,0
2/13/2021,    4,0,0,0,0
2/13/2021,    5,0,0,0,0
2/13/2021,    6,0,0,0,0
2/13/2021,    7,0,0,0,0
2/13/2021,    8,462.27,184.908,462.27,739.632
2/13/2021,    9,438.81,175.524,438.81,702.096
2/13/2021,    10,661.93,264.772,661.93,1059.088
2/13/2021,    11,540.6,216.24,540.6,864.96
2/13/2021,    12,357.72,143.088,357.72,572.352
2/13/2021,    13,812.46,324.984,812.46,1299.936
2/13/2021,    14,935.92,374.368,935.92,1497.472
2/13/2021,    15,417.59,167.036,417.59,668.144
2/13/2021,    16,145.4,58.16,145.4,232.64
2/13/2021,    17,0,0,0,0
2/13/2021,    18,0,0,0,0
2/13/2021,    19,0,0,0,0
2/13/2021,    20,0,0,0,0
2/13/2021,    21,0,0,0,0
2/13/2021,    22,0,0,0,0
2/13/2021,    23,0,0,0,0
2/14/2021,    0,0,0,0,0
2/14/2021,    1,0,0,0,0
2/14/2021,    2,0,0,0,0
2/14/2021,    3,0,0,0,0
2/14/2021,    4,0,0,0,0
2/14/2021,    5,0,0,0,0
2/14/2021,    6,0,0,0,0
2/14/2021,    7,1.08,0.432,1.08,1.728
2/14/2021,    8,720.08,288.032,720.08,1152.128
2/14/2021,    9,1434.01,573.604,1434.01,2294.416
2/14/2021,    10,1973.37,789.348,1973.37,3157.392
2/14/2021,    11,2104.39,841.756,2104.39,3367.024
2/14/2021,    12,2212.61,885.044,2212.61,3540.176
2/14/2021,    13,2101.41,840.564,2101.41,3362.256
2/14/2021,    14,936.25,374.5,936.25,1498
2/14/2021,    15,714.12,285.648,714.12,1142.592
2/14/2021,    16,341.85,136.74,341.85,546.96
2/14/2021,    17,0,0,0,0
2/14/2021,    18,0,0,0,0
2/14/2021,    19,0,0,0,0
2/14/2021,    20,0,0,0,0
2/14/2021,    21,0,0,0,0
2/14/2021,    22,0,0,0,0
2/14/2021,    23,0,0,0,0
2/15/2021,    0,0,0,0,0
2/15/2021,    1,0,0,0,0
2/15/2021,    2,0,0,0,0
2/15/2021,    3,0,0,0,0
2/15/2021,    4,0,0,0,0
2/15/2021,    5,0,0,0,0
2/15/2021,    6,0,0,0,0
2/15/2021,    7,3.2,1.28,3.2,5.12
2/15/2021,    8,106.62,42.648,106.62,170.592
2/15/2021,    9,1486.32,594.528,1486.32,2378.112
2/15/2021,    10,1906.75,762.7,1906.75,3050.8
2/15/2021,    11,2077.7,831.08,2077.7,3324.32
2/15/2021,    12,2111.87,844.748,2111.87,3378.992
2/15/2021,    13,1862.56,745.024,1862.56,2980.096
2/15/2021,    14,276.14,110.456,276.14,441.824
2/15/2021,    15,683.46,273.384,683.46,1093.536
2/15/2021,    16,48.19,19.276,48.19,77.104
2/15/2021,    17,0,0,0,0
2/15/2021,    18,0,0,0,0
2/15/2021,    19,0,0,0,0
2/15/2021,    20,0,0,0,0
2/15/2021,    21,0,0,0,0
2/15/2021,    22,0,0,0,0
2/15/2021,    23,0,0,0,0
2/16/2021,    0,0,0,0,0
2/16/2021,    1,0,0,0,0
2/16/2021,    2,0,0,0,0
2/16/2021,    3,0,0,0,0
2/16/2021,    4,0,0,0,0
2/16/2021,    5,0,0,0,0
2/16/2021,    6,0,0,0,0
2/16/2021,    7,0,0,0,0
2/16/2021,    8,234.71,93.884,234.71,375.536
2/16/2021,    9,435.22,174.088,435.22,696.352
2/16/2021,    10,680.15,272.06,680.15,1088.24
2/16/2021,    11,605.96,242.384,605.96,969.536
2/16/2021,    12,699.05,279.62,699.05,1118.48
2/16/2021,    13,327.45,130.98,327.45,523.92
2/16/2021,    14,504.25,201.7,504.25,806.8
2/16/2021,    15,1134.06,453.624,1134.06,1814.496
2/16/2021,    16,117.58,47.032,117.58,188.128
2/16/2021,    17,0,0,0,0
2/16/2021,    18,0,0,0,0
2/16/2021,    19,0,0,0,0
2/16/2021,    20,0,0,0,0
2/16/2021,    21,0,0,0,0
2/16/2021,    22,0,0,0,0
2/16/2021,    23,0,0,0,0
2/17/2021,    0,0,0,0,0
2/17/2021,    1,0,0,0,0
2/17/2021,    2,0,0,0,0
2/17/2021,    3,0,0,0,0
2/17/2021,    4,0,0,0,0
2/17/2021,    5,0,0,0,0
2/17/2021,    6,0,0,0,0
2/17/2021,    7,16.45,6.58,16.45,26.32
2/17/2021,    8,634.55,253.82,634.55,1015.28
2/17/2021,    9,1410.66,564.264,1410.66,2257.056
2/17/2021,    10,1929.1,771.64,1929.1,3086.56
2/17/2021,    11,2066.33,826.532,2066.33,3306.128
2/17/2021,    12,2043.15,817.26,2043.15,3269.04
2/17/2021,    13,2007.35,802.94,2007.35,3211.76
2/17/2021,    14,1697.57,679.028,1697.57,2716.112
2/17/2021,    15,1261.95,504.78,1261.95,2019.12
2/17/2021,    16,580.98,232.392,580.98,929.568
2/17/2021,    17,0,0,0,0
2/17/2021,    18,0,0,0,0
2/17/2021,    19,0,0,0,0
2/17/2021,    20,0,0,0,0
2/17/2021,    21,0,0,0,0
2/17/2021,    22,0,0,0,0
2/17/2021,    23,0,0,0,0
2/18/2021,    0,0,0,0,0
2/18/2021,    1,0,0,0,0
2/18/2021,    2,0,0,0,0
2/18/2021,    3,0,0,0,0
2/18/2021,    4,0,0,0,0
2/18/2021,    5,0,0,0,0
2/18/2021,    6,0,0,0,0
2/18/2021,    7,0,0,0,0
2/18/2021,    8,27.19,10.876,27.19,43.504
2/18/2021,    9,212.3,84.92,212.3,339.68
2/18/2021,    10,403.84,161.536,403.84,646.144
2/18/2021,    11,303.16,121.264,303.16,485.056
2/18/2021,    12,385.49,154.196,385.49,616.784
2/18/2021,    13,1464.81,585.924,1464.81,2343.696
2/18/2021,    14,1348.54,539.416,1348.54,2157.664
2/18/2021,    15,1190.97,476.388,1190.97,1905.552
2/18/2021,    16,148.43,59.372,148.43,237.488
2/18/2021,    17,0,0,0,0
2/18/2021,    18,0,0,0,0
2/18/2021,    19,0,0,0,0
2/18/2021,    20,0,0,0,0
2/18/2021,    21,0,0,0,0
2/18/2021,    22,0,0,0,0
2/18/2021,    23,0,0,0,0
2/19/2021,    0,0,0,0,0
2/19/2021,    1,0,0,0,0
2/19/2021,    2,0,0,0,0
2/19/2021,    3,0,0,0,0
2/19/2021,    4,0,0,0,0
2/19/2021,    5,0,0,0,0
2/19/2021,    6,0,0,0,0
2/19/2021,    7,19.57,7.828,19.57,31.312
2/19/2021,    8,254.28,101.712,254.28,406.848
2/19/2021,    9,1113.96,445.584,1113.96,1782.336
2/19/2021,    10,1819.42,727.768,1819.42,2911.072
2/19/2021,    11,1967.66,787.064,1967.66,3148.256
2/19/2021,    12,2070.41,828.164,2070.41,3312.656
2/19/2021,    13,1957.7,783.08,1957.7,3132.32
2/19/2021,    14,1593.46,637.384,1593.46,2549.536
2/19/2021,    15,1222.05,488.82,1222.05,1955.28
2/19/2021,    16,600.66,240.264,600.66,961.056
2/19/2021,    17,0,0,0,0
2/19/2021,    18,0,0,0,0
2/19/2021,    19,0,0,0,0
2/19/2021,    20,0,0,0,0
2/19/2021,    21,0,0,0,0
2/19/2021,    22,0,0,0,0
2/19/2021,    23,0,0,0,0
2/20/2021,    0,0,0,0,0
2/20/2021,    1,0,0,0,0
2/20/2021,    2,0,0,0,0
2/20/2021,    3,0,0,0,0
2/20/2021,    4,0,0,0,0
2/20/2021,    5,0,0,0,0
2/20/2021,    6,0,0,0,0
2/20/2021,    7,0.86,0.344,0.86,1.376
2/20/2021,    8,697.45,278.98,697.45,1115.92
2/20/2021,    9,1565.25,626.1,1565.25,2504.4
2/20/2021,    10,1954.8,781.92,1954.8,3127.68
2/20/2021,    11,1823.84,729.536,1823.84,2918.144
2/20/2021,    12,2026.86,810.744,2026.86,3242.976
2/20/2021,    13,2026.09,810.436,2026.09,3241.744
2/20/2021,    14,1740.1,696.04,1740.1,2784.16
2/20/2021,    15,1283.4,513.36,1283.4,2053.44
2/20/2021,    16,147.96,59.184,147.96,236.736
2/20/2021,    17,0,0,0,0
2/20/2021,    18,0,0,0,0
2/20/2021,    19,0,0,0,0
2/20/2021,    20,0,0,0,0
2/20/2021,    21,0,0,0,0
2/20/2021,    22,0,0,0,0
2/20/2021,    23,0,0,0,0
2/21/2021,    0,0,0,0,0
2/21/2021,    1,0,0,0,0
2/21/2021,    2,0,0,0,0
2/21/2021,    3,0,0,0,0
2/21/2021,    4,0,0,0,0
2/21/2021,    5,0,0,0,0
2/21/2021,    6,0,0,0,0
2/21/2021,    7,26.91,10.764,26.91,43.056
2/21/2021,    8,736.2,294.48,736.2,1177.92
2/21/2021,    9,1500.34,600.136,1500.34,2400.544
2/21/2021,    10,2013.86,805.544,2013.86,3222.176
2/21/2021,    11,2186.89,874.756,2186.89,3499.024
2/21/2021,    12,2254.17,901.668,2254.17,3606.672
2/21/2021,    13,796.51,318.604,796.51,1274.416
2/21/2021,    14,1118.05,447.22,1118.05,1788.88
2/21/2021,    15,1331.73,532.692,1331.73,2130.768
2/21/2021,    16,91.69,36.676,91.69,146.704
2/21/2021,    17,0,0,0,0
2/21/2021,    18,0,0,0,0
2/21/2021,    19,0,0,0,0
2/21/2021,    20,0,0,0,0
2/21/2021,    21,0,0,0,0
2/21/2021,    22,0,0,0,0
2/21/2021,    23,0,0,0,0
2/22/2021,    0,0,0,0,0
2/22/2021,    1,0,0,0,0
2/22/2021,    2,0,0,0,0
2/22/2021,    3,0,0,0,0
2/22/2021,    4,0,0,0,0
2/22/2021,    5,0,0,0,0
2/22/2021,    6,0,0,0,0
2/22/2021,    7,4.14,1.656,4.14,6.624
2/22/2021,    8,26.88,10.752,26.88,43.008
2/22/2021,    9,657.13,262.852,657.13,1051.408
2/22/2021,    10,1527.8,611.12,1527.8,2444.48
2/22/2021,    11,1079.74,431.896,1079.74,1727.584
2/22/2021,    12,712,284.8,712,1139.2
2/22/2021,    13,391.7,156.68,391.7,626.72
2/22/2021,    14,559.73,223.892,559.73,895.568
2/22/2021,    15,141.48,56.592,141.48,226.368
2/22/2021,    16,174.98,69.992,174.98,279.968
2/22/2021,    17,0,0,0,0
2/22/2021,    18,0,0,0,0
2/22/2021,    19,0,0,0,0
2/22/2021,    20,0,0,0,0
2/22/2021,    21,0,0,0,0
2/22/2021,    22,0,0,0,0
2/22/2021,    23,0,0,0,0
2/23/2021,    0,0,0,0,0
2/23/2021,    1,0,0,0,0
2/23/2021,    2,0,0,0,0
2/23/2021,    3,0,0,0,0
2/23/2021,    4,0,0,0,0
2/23/2021,    5,0,0,0,0
2/23/2021,    6,0,0,0,0
2/23/2021,    7,8.09,3.236,8.09,12.944
2/23/2021,    8,153.62,61.448,153.62,245.792
2/23/2021,    9,509.66,203.864,509.66,815.456
2/23/2021,    10,1856.57,742.628,1856.57,2970.512
2/23/2021,    11,1665.91,666.364,1665.91,2665.456
2/23/2021,    12,2144.46,857.784,2144.46,3431.136
2/23/2021,    13,1997.83,799.132,1997.83,3196.528
2/23/2021,    14,1680.48,672.192,1680.48,2688.768
2/23/2021,    15,1118.24,447.296,1118.24,1789.184
2/23/2021,    16,516.12,206.448,516.12,825.792
2/23/2021,    17,0,0,0,0
2/23/2021,    18,0,0,0,0
2/23/2021,    19,0,0,0,0
2/23/2021,    20,0,0,0,0
2/23/2021,    21,0,0,0,0
2/23/2021,    22,0,0,0,0
2/23/2021,    23,0,0,0,0
2/24/2021,    0,0,0,0,0
2/24/2021,    1,0,0,0,0
2/24/2021,    2,0,0,0,0
2/24/2021,    3,0,0,0,0
2/24/2021,    4,0,0,0,0
2/24/2021,    5,0,0,0,0
2/24/2021,    6,0,0,0,0
2/24/2021,    7,54.59,21.836,54.59,87.344
2/24/2021,    8,721.88,288.752,721.88,1155.008
2/24/2021,    9,1460.87,584.348,1460.87,2337.392
2/24/2021,    10,1941.44,776.576,1941.44,3106.304
2/24/2021,    11,2119.51,847.804,2119.51,3391.216
2/24/2021,    12,2157,862.8,2157,3451.2
2/24/2021,    13,2009,803.6,2009,3214.4
2/24/2021,    14,1710.07,684.028,1710.07,2736.112
2/24/2021,    15,1205.43,482.172,1205.43,1928.688
2/24/2021,    16,585.34,234.136,585.34,936.544
2/24/2021,    17,0,0,0,0
2/24/2021,    18,0,0,0,0
2/24/2021,    19,0,0,0,0
2/24/2021,    20,0,0,0,0
